id,usaf,wban,stname,ctry,fips,state,call,lat,lon,elev,count,max,min,obs
995890-99999,995890,99999,ENVIRONM BUOY 62051,UK,UK,,DB589,53.5,-5.4,0.0,4,2006,2002,911
995910-99999,995910,99999,ENVIRONM BUOY 42036,US,US,,DB591,28.833,-84.7,0.0,9,2009,2001,2376
995920-99999,995920,99999,ENVIRONM BUOY 62103,UK,UK,,DB592,49.9,-2.9,0.0,18,2009,1992,5865
995930-99999,995930,99999,ENVIRONM BUOY 62104,UK,UK,,DB593,50.7,0.4,0.0,3,1994,1992,690
995940-99999,995940,99999,ENVIRONM BUOY 62144,UK,UK,,DB594,53.4,1.7,30.0,9,2009,2001,2439
995950-99999,995950,99999,ENVIRONM BUOY 63115,UK,UK,,DB595,58.4,-5.6,0.0,9,2009,1993,1086
995960-99999,995960,99999,PLATFORM NO 62130,UK,UK,ON,DB524,53.0,1.7,0.0,9,2009,2001,1559
995970-99999,995970,99999,SLATE ISLAND,CN,CA,ON,DB597,48.533,-86.95,3.0,8,2009,2002,1364
995980-99999,995980,99999,GEORGIAN BAY,CN,CA,ON,DB598,45.533,-81.017,180.0,8,2009,2002,1505
995990-99999,995990,99999,PORT STANLEY,CN,CA,ON,DB599,42.783,-81.367,3.0,9,2009,2001,1559
996030-99999,996030,99999,ENVIRONM BUOY 62136,UK,UK,,DB603,60.6,1.0,-9999.9,10,2007,1995,788
996040-99999,996040,99999,ENVIRONM BUOY 63119,UK,UK,,DB604,56.3,2.1,0.0,11,2009,1992,580
996050-99999,996050,99999,ENVIRONM BUOY 62081,UK,UK,,DB605,50.0,-13.3,-9999.9,9,2009,2001,2718
996060-99999,996060,99999,ENVIRONM BUOY 62135,UK,UK,,DB606,58.7,1.4,-9999.9,7,2009,1993,270
996070-99999,996070,99999,ENVIRONM BUOY 63113,UK,UK,,DB607,61.0,1.7,30.0,9,2009,2001,2638
996080-99999,996080,99999,ENVIRONM BUOY 61001,FR,FR,,DB608,43.4,7.8,3.0,10,2009,1992,2639
996090-99999,996090,99999,ENVIRONM BUOY 62146,UK,UK,,DB609,58.1,1.1,-9999.9,4,2009,2000,294
996110-99999,996110,99999,ENVIRONM BUOY 62108,UK,UK,,DB611,53.5,-19.4,-9999.9,17,2008,1992,4851
996120-99999,996120,99999,ENVIRONM BUOY 62105,UK,UK,,DB612,55.4,-12.6,-9999.9,7,2007,2001,1946
996170-99999,996170,99999,ENVIRONM BUOY 61002,FR,FR,,DB617,42.1,4.7,3.0,8,2009,2002,2445
996180-99999,996180,99999,ENVIRONM BUOY 42019,US,US,,DB618,27.9,-95.35,0.0,7,2007,2001,2098
996190-99999,996190,99999,ENVIRONM BUOY 42020,US,US,,DB619,26.933,-96.7,0.0,18,2009,1992,5208
996210-99999,996210,99999,ENVIRONM BUOY 46184,CN,CA,,DB621,53.917,-138.85,3.0,16,2009,1992,3443
996220-99999,996220,99999,ENVIRONM BUOY 46083,US,US,,DB622,58.25,-138.0,0.0,12,2009,1992,2088
996250-99999,996250,99999,ENVIRONM BUOY 44142,CN,CA,,DB625,42.5,-64.033,3.0,15,2006,1992,3681
996260-99999,996260,99999,ENVIRONM BUOY 44141,CN,CA,,DB626,43.0,-58.0,3.0,18,2009,1992,4258
996290-99999,996290,99999,ENVIRONM BUOY 41100,FR,FR,,DB629,15.9,-57.9,3.0,8,2009,2002,2477
996300-99999,996300,99999,ENVIRONM BUOY 44014,US,US,,DB630,36.6,-74.833,0.0,18,2009,1992,5459
996320-99999,996320,99999,ENVIRONM BUOY 62157,UK,UK,,DB632,58.2,0.2,0.0,3,2008,2006,113
996330-99999,996330,99999,ENVIRONM BUOY 44017,US,US,,DB633,40.567,-72.0,-9999.9,8,2009,2002,2209
996340-99999,996340,99999,ENVIRONM BUOY 44018,US,US,,DB634,41.25,-69.283,-9999.9,8,2009,2002,2315
996350-99999,996350,99999,ENVIRONM BUOY 41012,US,US,,DB635,30.033,-80.55,0.0,8,2009,2002,2274
996370-99999,996370,99999,ENVIRONM BUOY 46045,US,US,,DB637,33.833,-118.45,3.0,8,1999,1992,2278
996380-99999,996380,99999,ENVIRONM BUOY 63116,UK,UK,,DB638,57.883,0.033,-9999.9,11,2009,1993,480
996390-99999,996390,99999,ENVIRONM BUOY 62148,UK,UK,,DB639,53.6,1.05,-9999.9,4,2009,2005,670
996400-99999,996400,99999,ENVIRONM BUOY 46053,US,US,,DB640,34.233,-119.85,0.0,8,2009,2002,2601
996410-99999,996410,99999,ENVIRONM BUOY 46145,CN,CA,,DB641,54.367,-132.45,3.0,18,2009,1992,5329
996420-99999,996420,99999,ENVIRONM BUOY 44025,US,US,,DB642,40.25,-73.167,0.0,18,2009,1992,5656
996430-99999,996430,99999,ENVIRONM BUOY 45138,CN,CA,QC,DB643,49.55,-65.783,3.0,17,2009,1992,2922
996440-99999,996440,99999,ENVIRONM BUOY 63117,UK,UK,,DB644,61.4,1.2,30.0,10,2009,1994,2007
996450-99999,996450,99999,ENVIRONM BUOY 63118,UK,UK,,DB645,58.9,-7.5,-9999.9,2,2007,2002,29
996460-99999,996460,99999,ENVIRONM BUOY 46183,CN,CA,,DB646,53.383,-131.1,3.0,9,2009,2001,2618
996470-99999,996470,99999,ENVIRONM BUOY 46054,US,US,,DB647,34.267,-120.45,0.0,9,2009,2001,2592
996480-99999,996480,99999,ENVIRONM BUOY 62304,UK,UK,,DB648,51.117,1.8,0.0,9,2009,2001,2740
996490-99999,996490,99999,ENVIRONM BUOY 46205,CN,CA,,DB649,54.167,-134.267,3.0,8,2009,2002,2421
996500-99999,996500,99999,ENVIRONM BUOY 46206,CN,CA,,DB650,48.833,-126.0,3.0,8,2009,2002,2604
996510-99999,996510,99999,ENVIRONM BUOY 46208,CN,CA,,DB651,52.517,-132.667,3.0,9,2009,2001,2611
996520-99999,996520,99999,ENVIRONM BUOY 46181,CN,CA,,DB652,53.833,-128.8,3.0,9,2009,2001,2732
996530-99999,996530,99999,ENVIRONM BUOY 46185,CN,CA,,DB653,52.417,-129.8,3.0,9,2009,2001,2432
996540-99999,996540,99999,ENVIRONM BUOY 46204,CN,CA,,DB654,51.383,-128.75,3.0,9,2009,2001,2684
996550-99999,996550,99999,ENVIRONM BUOY 45139,CN,CA,ON,DB655,43.4,-79.45,78.0,9,2009,2001,1782
996570-99999,996570,99999,ENVIRONM BUOY 62305,UK,UK,,DB657,50.4,0.0,3.0,9,2009,2001,2721
996610-99999,996610,99999,ENVIRONM BUOY 46066,US,US,,DB661,52.65,-155.0,0.0,8,2009,2002,1985
996620-99999,996620,99999,ENVIRONM BUOY 46207,CN,CA,,DB662,50.883,-129.933,3.0,9,2009,2001,2536
996630-99999,996630,99999,ENVIRONM BUOY 62134,UK,UK,,DB663,57.2,1.2,-9999.9,3,2009,2007,656
996640-99999,996640,99999,ENVIRONM BUOY 62023,UK,UK,,DB664,51.4,-7.917,0.0,8,2009,2002,2148
996740-99999,996740,99999,ENVIRONM BUOY 46047,US,US,,DB674,32.433,-119.533,-9999.9,9,2009,2001,2686
996750-99999,996750,99999,ENVIRONM BUOY 62090,UK,UK,,DB675,53.117,-11.2,0.0,6,2007,2002,1763
996760-99999,996760,99999,ENVIRONM BUOY 46050,US,US,,DB676,44.617,-124.533,-9999.9,8,2009,2002,2454
996770-99999,996770,99999,ENVIRONM BUOY 64045,UK,UK,,DB677,59.1,-11.4,0.0,9,2009,2001,2187
996790-99999,996790,99999,ENVIRONM BUOY 62132,UK,UK,,DB679,56.4,2.0,-9999.9,8,2008,2001,2124
996800-99999,996800,99999,ENVIRONM BUOY 62402,NL,NL,,DB680,53.5,3.15,-9999.9,7,2007,2001,383
996820-99999,996820,99999,ENVIRONM BUOY 62407,NL,NL,,DB682,52.9,4.0,-9999.9,7,2007,2001,290
996830-99999,996830,99999,ENVIRONM BUOY 62091,UK,UK,,DB683,53.467,5.417,0.0,8,2009,2002,2422
996840-99999,996840,99999,ENVIRONM BUOY 64046,UK,UK,,DB684,60.7,-4.5,0.0,8,2009,2002,2383
996850-99999,996850,99999,ENVIRONM BUOY 62301,UK,UK,,DB685,52.3,-4.5,-9999.9,9,2009,2001,2730
996860-99999,996860,99999,ENVIRONM BUOY 62303,UK,UK,,DB686,51.6,-5.1,-9999.9,9,2009,2001,2736
996870-99999,996870,99999,ENVIRONM BUOY 46146,CN,CA,,DB687,49.333,-123.717,3.0,8,2009,2002,2571
996880-99999,996880,99999,ENVIRONM BUOY 62151,UK,UK,,DB688,54.0,0.7,-9999.9,1,2009,2009,1
996910-99999,996910,99999,ENVIRONM BUOY 62409,NL,NL,,DB691,52.7,3.7,-9999.9,3,2003,2001,25
996920-99999,996920,99999,ENVIRONM BUOY 63112,UK,UK,,DB692,61.1,1.0,30.0,9,2009,2001,2672
996930-99999,996930,99999,ENVIRONM BUOY 46131,CN,CA,,DB693,49.917,-125.0,3.0,9,2009,2001,2676
996940-99999,996940,99999,ENVIRONM BUOY 62152,US,US,,DB694,54.2,2.4,-9999.9,7,2009,2001,705
996950-99999,996950,99999,ENVIRONM BUOY 62410,US,US,,DB695,53.2,3.6,-9999.9,7,2007,2001,259
996960-99999,996960,99999,ENVIRONM BUOY 46132,CN,CA,,DB696,49.733,-127.917,3.0,8,2009,2002,2515
996970-99999,996970,99999,ENVIRONM BUOY 42035,US,US,,DB697,29.233,-94.4,0.0,9,2009,2001,2734
996980-99999,996980,99999,ENVIRONM BUOY 46147,CN,CA,,DB698,51.833,-131.233,3.0,9,2009,2001,2608
997010-99999,997010,99999,ENVIRONM BUOY 41008,US,US,,DB701,31.4,-80.867,0.0,7,2008,2002,2017
997020-99999,997020,99999,ENVIRONM BUOY 44145,CN,CA,,DB702,46.7,-48.7,0.0,2,2003,2002,269
997030-99999,997030,99999,MOORED BUOY 41013,,,,DB703,33.483,-77.583,0.0,5,2009,2005,1340
997040-99999,997040,99999,DIAMOND SHOALS,US,US,NC,DB704,35.0,-75.4,5.0,5,2009,2005,1534
997050-99999,997050,99999,MOORED BUOY 41101,,,,DB705,14.6,-56.2,0.0,5,2009,2005,1440
997060-99999,997060,99999,MOORED BUOY 42013,,,,DB706,27.15,-82.95,0.0,5,2009,2005,801
997070-99999,997070,99999,MOORED BUOY 42021,,,,DB708,28.3,-83.3,0.0,5,2009,2005,669
997080-99999,997080,99999,MOORED BUOY 42022,,,,DB709,27.467,-83.717,0.0,4,2008,2005,905
997090-99999,997090,99999,MOORED BUOY 42023,,,,DB710,26.05,-83.067,0.0,4,2008,2005,702
997100-99999,997100,99999,MOORED BUOY 42038,,,,DB711,27.417,-92.567,3.0,2,2006,2005,452
997110-99999,997110,99999,MOORED BUOY 42043,,,,DB712,29.0,-94.9,0.0,4,2009,2006,305
997120-99999,997120,99999,MOORED BUOY 42046,,,,DB713,27.517,-94.033,3.0,4,2008,2005,537
997130-99999,997130,99999,JONESPORT BUOY,,,,DB714,44.267,-67.317,4.0,5,2009,2005,1468
997140-99999,997140,99999,MOORED BUOY 44029,,,,DB715,42.517,-70.567,0.0,5,2009,2005,1558
997150-99999,997150,99999,MOORED BUOY 44030,,,,DB716,43.183,-70.417,0.0,5,2009,2005,1549
997160-99999,997160,99999,MOORED BUOY 44031,,,,DB717,43.567,-70.05,0.0,5,2009,2005,1449
997170-99999,997170,99999,MOORED BUOY 44032,,,,DB718,43.717,-69.35,0.0,5,2009,2005,1530
997180-99999,997180,99999,MOORED BUOY 44033,,,,DB719,44.05,-69.0,0.0,5,2009,2005,1562
997181-99999,997181,99999,MOORED BUOY 44034,,,,DB720,44.1,-68.117,0.0,5,2009,2005,1516
997182-99999,997182,99999,MOORED BUOY 44035,,,,DB721,44.883,-67.017,0.0,4,2008,2005,1291
997183-99999,997183,99999,MOORED BUOY 44037,,,,DB722,43.483,-67.883,0.0,5,2009,2005,1442
997184-99999,997184,99999,SCOTIAN SHELF,US,US,ME,DB723,43.633,-66.55,4.0,4,2008,2005,1257
997185-99999,997185,99999,MOORED BUOY 44039,,,,DB724,41.0,-72.65,0.0,5,2009,2005,1276
997186-99999,997186,99999,MOORED BUOY 44040,,,,DB725,40.95,-73.567,0.0,5,2009,2005,1176
997187-99999,997187,99999,MOORED BUOY 44150,,,,DB726,46.85,-68.633,0.0,5,2009,2005,1339
997189-99999,997189,99999,NE BURGEO BANK,CN,CA,NF,DB728,47.267,-57.35,4.0,5,2009,2005,1238
997190-99999,997190,99999,MOORED BUOY 45012,,,,DB729,43.617,-77.4,75.0,5,2009,2005,814
997191-99999,997191,99999,MOORED BUOY 45140,,,,DB730,50.8,-96.717,217.0,5,2009,2005,593
997192-99999,997192,99999,MOORED BUOY 45143,,,,DB731,44.95,-80.617,176.0,5,2009,2005,832
997193-99999,997193,99999,MOORED BUOY 45144,,,,DB732,53.2,-98.833,217.0,4,2009,2006,326
997194-99999,997194,99999,MOORED BUOY 45148,,,,DB733,49.7,-94.533,323.0,5,2009,2005,568
997195-99999,997195,99999,MOORED BUOY 45149,,,,DB734,45.533,-82.067,176.0,5,2009,2005,846
997196-99999,997196,99999,MOORED BUOY 45151,CN,CA,AB,DB735,61.183,-115.3,180.0,5,2009,2005,604
997197-99999,997197,99999,MOORED BUOY 45152,,,,DB736,46.233,-79.717,176.0,5,2009,2005,792
997198-99999,997198,99999,MOORED BUOY 46015,,,,DB738,42.733,-124.833,0.0,5,2009,2005,1405
997199-99999,997199,99999,MOORED BUOY 46069,,,,DB739,33.65,-120.2,3.0,5,2009,2005,1475
997200-99999,997200,99999,MOORED BUOY 46072,,,,DB740,51.617,-172.017,0.0,5,2009,2005,1041
997201-99999,997201,99999,MOORED BUOY 46075,,,,DB741,53.917,-160.8,3.0,3,2009,2005,435
997202-99999,997202,99999,MOORED BUOY 46078,,,,DB742,56.05,-152.45,3.0,5,2009,2005,1164
997203-99999,997203,99999,MOORED BUOY 46081,,,,DB743,60.767,-148.2,3.0,5,2009,2005,1234
997204-99999,997204,99999,MOORED BUOY 46082,,,,DB744,59.683,-143.417,0.0,5,2009,2005,1411
997205-99999,997205,99999,MOORED BUOY 46084,,,,DB745,56.583,-136.167,0.0,5,2009,2005,1313
997206-99999,997206,99999,MOORED BUOY 46086,,,,DB746,32.5,-118.0,3.0,5,2009,2005,1351
997207-99999,997207,99999,MOORED BUOY 46088,,,,DB747,48.333,-123.167,3.0,5,2009,2005,1544
997209-99999,997209,99999,MOORED BUOY ACMN4,,,,ACMN4,39.367,-74.417,15.0,6,2009,2004,1474
997210-99999,997210,99999,MOORED BUOY AVAN4,,,,AVAN4,39.083,-74.717,10.0,6,2009,2004,1593
997211-99999,997211,99999,TARPON SPRINGS,US,US,FL,TARF1,28.15,-82.75,6.0,6,2009,2004,1123
997212-99999,997212,99999,MOORED BUOY BRBN4,,,,BRBN4,39.6,-74.2,10.0,5,2009,2004,817
997213-99999,997213,99999,MOORED BUOY 45154,,,,DB737,46.05,-82.633,180.0,1,2005,2005,28
997214-99999,997214,99999,MOORED BUOY 42045,,,,DB749,26.133,-96.3,3.0,6,2009,2004,1075
997216-99999,997216,99999,MOORED BUOY 44024,,,,DB751,50.3,-74.2,0.0,6,2009,2004,1489
997218-99999,997218,99999,MOORED BUOY 45142,,,,DB753,42.9,-79.583,180.0,6,2009,2004,950
997219-99999,997219,99999,MOORED BUOY 45147,,,,DB754,42.433,-82.667,178.0,6,2009,2004,968
997224-99999,997224,99999,MOORED BUOY 62092,,,,DB759,51.2,-10.5,0.0,6,2009,2004,1729
997225-99999,997225,99999,MOORED BUOY 62093,,,,DB760,54.7,-9.1,0.0,6,2009,2004,1710
997226-99999,997226,99999,MOORED BUOY 62131,,,,DB761,58.1,0.1,0.0,6,2009,2004,114
997227-99999,997227,99999,MOORED BUOY 62140,,,,DB762,57.4,1.3,0.0,2,2006,2005,23
997228-99999,997228,99999,MOORED BUOY 62168,,,,DB763,53.417,2.917,0.0,6,2009,2004,286
997230-99999,997230,99999,MOORED BUOY 62206,,,,DB765,53.3,2.917,0.0,3,2007,2005,20
997232-99999,997232,99999,MOORED BUOY 63055,,,,DB767,60.6,1.7,0.0,6,2009,2004,910
997233-99999,997233,99999,MOORED BUOY 64049,,,,DB768,57.1,2.2,0.0,6,2009,2004,941
997234-99999,997234,99999,MOORED BUOY 45145,CN,CA,MN,DB769,51.55,-96.583,217.0,5,2009,2005,497
997235-99999,997235,99999,ISLE DERNIERS,US,US,LA,ILDL1,29.05,-90.533,19.0,5,2008,2004,758
997236-99999,997236,99999,MARSH ISLAND,US,US,LA,MRSL1,29.433,-92.067,23.0,6,2009,2004,1616
997237-99999,997237,99999,SHIP ISLAND PASS,US,US,MS,SIPM6,30.267,-89.017,11.0,1,2005,2005,136
997238-99999,997238,99999,SALT POINT,US,US,LA,SLPL1,29.517,-91.55,7.0,2,2005,2004,215
997239-99999,997239,99999,SOUTH PELTO BLOCK,US,US,LA,SPLL1,28.867,-90.483,40.0,5,2009,2005,1196
997241-99999,997241,99999,MOORED BUOY #63107,,,,DB771,61.017,1.117,0.0,5,2009,2005,1496
997242-99999,997242,99999,MOORED BUOY #46080,,,,DB772,55.8,-150.0,0.0,1,2005,2005,28
997243-99999,997243,99999,MOORED BUOY #46087,,,,DB773,48.5,-124.7,3.0,5,2009,2005,1490
997246-99999,997246,99999,MOORED BUOY 62159,,,,DB776,58.2,0.017,0.0,2,2008,2007,3
997252-99999,997252,99999,MOORED BUOY 62147,,,,DB782,57.117,1.0,30.0,4,2009,2005,74
997253-99999,997253,99999,US NAVY TOWER M2R6,US,US,SC,SKMG1,31.533,-80.233,50.0,6,2009,2004,1205
997254-99999,997254,99999,BUFFALO,US,US,NY,BUFN6,42.883,-78.883,196.0,6,2009,2004,1665
997255-99999,997255,99999,CALUMET II,US,US,IL,CMTI2,41.733,-87.533,189.0,6,2009,2004,1661
997256-99999,997256,99999,DESDEMONA SANDS,US,US,OR,DMNO3,46.217,-123.95,10.0,4,2007,2004,802
997257-99999,997257,99999,DE TOUR VILLAGE,US,US,MI,DTLM4,45.983,-83.9,189.0,6,2009,2004,1568
997258-99999,997258,99999,FT GRATOIT,US,US,MI,FTGM4,43.017,-82.417,189.0,4,2009,2006,1020
997259-99999,997259,99999,GRAND MARAIS,US,US,MN,GDMM5,47.75,-90.333,195.0,6,2009,2004,1123
997260-99999,997260,99999,HARBOR BEACH,US,US,MI,HRBM4,43.85,-82.633,188.0,5,2009,2005,1497
997261-99999,997261,99999,LUDINGTON,US,US,MI,LDTM4,43.95,-86.433,189.0,5,2009,2005,1527
997262-99999,997262,99999,MARQUETTE CG,US,US,MI,MCGM4,46.533,-87.367,197.0,5,2009,2005,1620
997263-99999,997263,99999,MARSH ISLAND,US,US,OR,MLTO3,46.217,-123.617,7.0,2,2006,2005,582
997264-99999,997264,99999,OSWEGO,US,US,NY,OSGN6,43.467,-76.5,87.0,5,2009,2005,1490
997265-99999,997265,99999,POINT IROQUOIS,US,US,MI,PTIM4,46.483,-84.633,195.0,5,2009,2005,1528
997267-99999,997267,99999,US NAVY TOWER R4,US,US,GA,SECG1,30.8,-80.317,19.0,1,2005,2005,252
997268-99999,997268,99999,SW PIER,US,US,MI,SWPM4,46.5,-84.367,195.0,5,2009,2005,1537
997269-99999,997269,99999,DULUTH,US,US,MN,DULM5,46.783,-95.1,195.0,5,2009,2005,1433
997272-99999,997272,99999,BERGEN POINT,US,US,NY,BGNN4,40.633,-74.15,10.0,5,2009,2005,1593
997273-99999,997273,99999,BORDEN FLATS LIGHT,US,US,MA,BLTM3,41.7,-71.167,10.0,2,2009,2008,351
997276-99999,997276,99999,CAPE MAY,US,US,NJ,CMAN4,38.967,-74.967,10.0,5,2009,2005,1615
997277-99999,997277,99999,CONIMUCUT LIGHT,US,US,RI,CPTR1,41.717,-71.333,10.0,5,2009,2005,1444
997278-99999,997278,99999,PROVIDENCE,US,US,RI,FOXR1,41.8,-71.4,10.0,5,2009,2005,1526
997279-99999,997279,99999,FALL RIVER,US,US,MA,FRVM3,41.7,-71.0,10.0,5,2009,2005,919
997280-99999,997280,99999,KINGS POINT,US,US,NY,KPTN6,40.8,-73.767,10.0,5,2009,2005,1598
997281-99999,997281,99999,LEWES,US,US,DE,LWSD1,38.783,-75.117,10.0,5,2009,2005,1557
997284-99999,997284,99999,NEW HAVEN,US,US,CT,NWHC3,41.283,-72.883,10.0,5,2009,2005,1259
997285-99999,997285,99999,NEWPORT,US,US,RI,NWPR1,41.5,-71.317,10.0,5,2009,2005,1540
997286-99999,997286,99999,PHILADELPHIA,US,US,PA,PHBP1,39.933,-75.0,20.0,5,2009,2005,1600
997287-99999,997287,99999,EASTPORT,US,US,ME,PSBM1,44.9,-66.983,10.0,5,2009,2005,1581
997288-99999,997288,99999,QUONSET POINT,US,US,RI,QPTR1,41.583,-71.4,10.0,4,2008,2005,1312
997290-99999,997290,99999,BRIDGEPORT,US,US,CT,BRHC3,41.167,-73.183,10.0,2,2009,2008,307
997291-99999,997291,99999,FOREST OIL HIGH ISL,US,US,LA,FGBL1,28.117,-93.667,34.0,5,2009,2005,500
997292-99999,997292,99999,LA JOLLA,US,US,CA,LJPC1,32.867,-117.25,20.0,5,2009,2005,1147
997293-99999,997293,99999,MARBLEHEAD,US,US,OH,MRHO1,41.55,-82.9,190.0,5,2009,2005,1465
997294-99999,997294,99999,POTTER COVE PRUDENC,US,US,RI,PTCR1,41.633,-71.333,10.0,5,2009,2005,1205
997295-99999,997295,99999,TOLEDO,US,US,OH,THRO1,41.683,-83.4,184.0,5,2009,2005,1544
997296-99999,997296,99999,BALTIMORE,US,US,MD,BLTM2,39.267,-76.567,10.0,2,2009,2008,349
997297-99999,997297,99999,CAMBRIDGE,US,US,MD,CAMM2,38.567,-76.067,6.0,5,2009,2005,1535
997298-99999,997298,99999,CHEASAPEAKE BIO LAB,US,US,VA,CBIM2,38.317,-76.45,10.0,3,2008,2005,804
997299-99999,997299,99999,CHEASAPEAKE BRIDGE,US,US,VA,CBBV2,36.967,-76.117,16.0,5,2009,2005,1442
997301-99999,997301,99999,FT PALASKI,US,US,GA,FPKG1,32.033,-80.9,6.0,5,2009,2005,1234
997302-99999,997302,99999,FRANCIS SCOTT KEY B,US,US,MD,FSKM2,39.217,-76.517,10.0,5,2009,2005,1571
997303-99999,997303,99999,HORN POINT WX STN,US,US,MD,HPLM2,38.583,-76.083,10.0,3,2007,2005,861
997304-99999,997304,99999,LEWISETTA,US,US,VA,LWTV2,37.983,-76.467,10.0,5,2009,2005,1575
997305-99999,997305,99999,MONEY POINT,US,US,VA,MNPV2,36.767,-76.3,10.0,5,2009,2005,1548
997306-99999,997306,99999,SPRINGMAID PIER,US,US,SC,,33.65,-78.917,10.0,5,2009,2005,1458
997307-99999,997307,99999,OREGON INLET MARINA,US,US,NC,ORIN7,35.8,-75.533,10.0,2,2009,2008,350
997309-99999,997309,99999,SOLOMONS ISLAND,US,US,MD,SLIM2,38.317,-76.45,10.0,5,2009,2005,1573
997310-99999,997310,99999,SUNSET BEACH,US,US,NC,SNSN7,33.867,-78.5,10.0,4,2008,2005,1055
997312-99999,997312,99999,TOLCHESTER BEACH,US,US,MD,TCBM2,39.2,-76.233,10.0,5,2009,2005,1562
997313-99999,997313,99999,WACHAPREAGUE,US,US,VA,WAHV2,37.6,-75.683,10.0,2,2009,2008,342
997314-99999,997314,99999,WASHINGTON,US,US,DC,WASD2,38.867,-77.017,10.0,2,2009,2008,348
997315-99999,997315,99999,YORKTOWN,US,US,VA,YKTV2,37.217,-76.483,10.0,5,2009,2005,1545
997337-99999,997337,99999,CALCASIEU PASS,US,US,LA,CAPL1,29.767,-93.333,9.0,4,2009,2005,648
997338-99999,997338,99999,CHICAGO,US,US,IL,CHII2,42.0,-87.5,202.0,5,2009,2005,1150
997339-99999,997339,99999,MICHIGAN CITY,US,US,IN,MCYI3,41.733,-86.933,197.0,5,2009,2005,1351
997340-99999,997340,99999,KENOSHA,US,US,WI,KNSW3,42.583,-87.8,196.0,5,2009,2005,1496
997341-99999,997341,99999,MUSKEGON,US,US,MI,MKGM4,43.233,-86.333,185.0,5,2009,2005,1505
997342-99999,997342,99999,MILWAUKEE,US,US,WI,MLWW3,43.05,-87.883,188.0,5,2009,2005,1357
997343-99999,997343,99999,SOUTH HAVEN,US,US,MI,SVNM4,42.4,-86.283,193.0,5,2009,2005,1307
997344-99999,997344,99999,TOLEDO LIGHT 2,US,US,OH,THLO1,41.817,-83.183,188.0,5,2009,2005,1338
997345-99999,997345,99999,CLEARWATER BEACH,US,US,FL,CWBF1,27.967,-82.833,10.0,5,2009,2005,1356
997346-99999,997346,99999,FT MYERS,US,US,FL,FMRF1,26.65,-81.867,6.0,5,2009,2005,1196
997347-99999,997347,99999,FERNANDINA BEACH,US,US,FL,FRDF1,30.667,-81.467,7.0,5,2009,2005,1491
997348-99999,997348,99999,KEY WEST,US,US,FL,KYWF1,24.55,-81.8,7.0,5,2009,2005,1535
997349-99999,997349,99999,LIME TREE BAY,VI,VQ,,LTBV3,17.7,-64.75,10.0,5,2009,2005,1532
997350-99999,997350,99999,MAGUESYES ISLANDS,PU,RQ,,MGIP4,17.967,-67.05,5.0,5,2009,2005,1511
997351-99999,997351,99999,NAPLES,US,US,FL,NPSF1,26.117,-81.8,10.0,5,2009,2005,1424
997352-99999,997352,99999,PANAMA CITY BEACH,US,US,FL,PCBF1,30.217,-85.883,10.0,4,2008,2005,945
997353-99999,997353,99999,ST PETERSBURG,US,US,FL,SAPF1,27.75,-82.617,10.0,5,2009,2005,1491
997354-99999,997354,99999,TRIDENT PIER,US,US,FL,TRDF1,28.417,-80.583,10.0,5,2009,2005,1475
997355-99999,997355,99999,VIRGINIA KEY,US,US,FL,VAKF1,25.733,-80.15,10.0,4,2009,2005,1056
997356-99999,997356,99999,VACA KEY,US,US,FL,VCAF1,24.717,-81.1,10.0,5,2009,2005,1429
997358-99999,997358,99999,MAYPORT,US,US,FL,MYPF1,30.4,-81.433,2.0,4,2008,2005,1021
997359-99999,997359,99999,ALPENA,US,US,MI,,45.067,-83.417,179.0,5,2009,2005,1109
997360-99999,997360,99999,BAYOU GAUCHE,US,US,LA,BYGL1,29.767,-90.417,10.0,5,2009,2005,1445
997361-99999,997361,99999,EAGLE POINT,US,US,TX,EPTT2,29.483,-94.917,10.0,5,2009,2005,1531
997363-99999,997363,99999,GALVESTON PLEASURE,US,US,TX,GPST2,29.283,-94.783,17.0,5,2009,2005,1528
997364-99999,997364,99999,GALVESTON PIER 21,US,US,TX,GTOT2,29.3,-94.783,0.0,5,2009,2005,932
997365-99999,997365,99999,BAYOU LABRANCH,US,US,LA,LABL1,30.05,-90.367,10.0,5,2009,2005,1196
997366-99999,997366,99999,MALAQUITE BEACH,US,US,TX,MQTT2,27.583,-97.217,10.0,5,2009,2005,1507
997367-99999,997367,99999,WAVELAND,US,US,MS,WAVM6,30.283,-89.367,10.0,1,2005,2005,141
997368-99999,997368,99999,SABINE PASS NORTH,US,US,TX,SBPT2,29.717,-93.867,10.0,4,2009,2005,1021
997369-99999,997369,99999,PORT ISABEL,US,US,TX,PTIT2,26.05,-97.217,10.0,5,2009,2005,1389
997370-99999,997370,99999,MORGANS POINT,US,US,TX,MGPT2,29.683,-94.983,10.0,4,2008,2005,1221
997372-99999,997372,99999,REEDY POINT,US,US,DE,RDYD1,39.9,-75.567,0.0,2,2009,2008,280
997373-99999,997373,99999,MOORED BUOY 46071,,,,DB804,51.317,179.083,3.0,5,2009,2005,990
997374-99999,997374,99999,MOORED BUOY 46089,,,,DB805,45.883,-125.767,4.0,5,2009,2005,789
997375-99999,997375,99999,MOORED BUOY 46092,US,US,CA,DB806,36.75,-122.017,4.0,5,2009,2005,1060
997376-99999,997376,99999,MOORED BUOY 46093,US,US,CA,DB807,36.683,-122.4,4.0,5,2009,2005,1299
